MSSubClass,LotFrontage,LotArea,Street,Alley,LotShape,LandSlope,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscVal,MoSold,YrSold,SalePrice,TotalSF,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition1_Artery,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Artery,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Fin,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Flat,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,RoofMatl_CompShg,RoofMatl_Membran,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,Exterior1st_AsbShng,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsbShng,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,MasVnrType_BrkCmn,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Heating_Floor,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,Electrical_FuseA,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_None,MiscFeature_Gar2,MiscFeature_None,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,SaleType_COD,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,SaleCondition_Abnorml,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial
15,6.469749997220178,20.48672415205982,1,1,3,0,5,4,1969,1969,9.512743904430815,3,4,4,4,3,3,10.272201962485878,6,0.0,11.325398424125117,1248.0,4,1,12.963583194420314,12.869967192359528,0.0,15.06163758517122,1.0,0.7304631471189666,2,2,6,1.1943176378757767,3,12,6,0,3,14.134068032227582,3,4.0,968.0,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,3,4,0.0,10,3,12.206077645517674,16.362798364462137,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
10,5.968980585391403,19.56439775899029,1,1,0,0,6,5,1962,1962,9.163203154449782,3,4,4,4,3,5,9.17063676912744,6,0.0,10.463745203158789,858.0,0,1,11.699043042488054,11.699043042488054,0.0,13.709584496453328,0.0,0.0,1,1,4,0.7304631471189666,3,8,6,1,2,14.12296456685685,0,2.0,490.0,5,5,2,0.0,6.314734756825907,0.0,0.0,7.020909424392293,0.0,3,4,0.0,5,2,12.049424683420915,14.986694808769705,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
9,5.357203202420049,17.9167524253441,1,1,3,0,6,8,1937,2000,0.0,2,4,4,4,3,6,0.0,6,0.0,11.139905219055976,698.0,4,1,11.459457506209896,9.65390077895301,0.0,12.58752143849926,0.0,0.0,1,0,2,0.7304631471189666,3,4,6,0,3,14.18127774085417,3,2.0,624.0,5,5,0,8.211557890737238,0.0,0.0,0.0,0.0,0.0,3,4,0.0,9,3,11.812296455066814,13.98042717919567,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
9,5.559490358416789,21.458774142022087,1,1,0,0,8,4,1995,1996,10.648351039013212,2,4,2,4,0,2,11.561460487077868,6,0.0,12.686669225138479,2033.0,0,1,14.264758861413132,12.609534248927313,0.0,15.744805381379878,1.0,0.0,2,1,4,0.7304631471189666,2,9,6,1,0,14.176583960216393,0,3.0,666.0,5,5,2,8.88963985670167,6.360099839069417,0.0,0.0,0.0,0.0,3,4,0.0,5,4,12.923914877701906,17.44376862209959,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
10,5.968980585391403,19.99834361798241,1,1,0,0,7,4,2000,2000,0.0,2,4,2,4,3,2,11.278207325702041,6,0.0,8.667200502940773,992.0,0,1,12.102765247125136,11.746795585516082,0.0,13.965530855100775,1.0,0.0,2,1,3,0.7304631471189666,2,7,6,1,5,14.182841004523032,2,3.0,839.0,5,5,2,0.0,7.920955300440633,0.0,0.0,0.0,0.0,3,4,0.0,8,2,12.367345048436391,15.328034948078757,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
13,6.694190605394483,19.95002321688289,1,1,0,0,7,5,1968,1992,7.382905995629807,3,4,4,4,3,6,0.0,6,0.0,10.607780484836361,570.0,2,1,12.698565565077784,11.139905219055976,0.0,14.055628032763455,0.0,0.0,3,0,4,0.7304631471189666,2,8,6,1,5,14.132483878148479,2,2.0,487.0,5,5,2,0.0,6.615044151314694,0.0,0.0,0.0,0.0,3,0,0.0,11,0,12.04355959836804,14.879241282623282,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5,6.047663906109832,19.661234962209054,1,1,3,0,5,4,1966,1966,5.831327892742091,3,4,4,4,3,5,9.322355249072935,6,0.0,10.391511119178736,864.0,4,1,11.806292054368383,0.0,0.0,11.806292054368383,0.0,0.0,1,0,3,0.7304631471189666,3,5,6,0,3,14.129313517307915,2,1.0,264.0,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.0,1,2,11.608244735642321,13.780093607016129,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5,6.047663906109832,20.78969461151656,1,1,0,0,5,5,1971,2008,0.0,3,4,4,4,3,2,11.274547968730774,6,0.0,9.35034917822932,1078.0,0,1,12.338074434417361,0.0,0.0,12.338074434417361,1.0,0.0,1,1,3,0.7304631471189666,3,6,6,1,1,14.13723429091449,0,2.0,500.0,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,3,4,0.0,6,4,11.917730355182513,14.418947857143579,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2,6.03474060119395,14.361317159713968,1,1,3,0,6,4,2000,2000,8.274265741119429,2,4,2,4,3,2,9.577768772977672,6,0.0,9.577768772977672,756.0,0,1,11.400179625755216,11.521047611844585,0.0,13.445527362468184,0.0,0.0,2,1,3,0.7304631471189666,2,5,6,0,3,14.182841004523032,3,2.0,440.0,5,5,2,0.0,4.597156711708115,0.0,0.0,0.0,0.0,3,4,0.0,8,4,12.086731521684555,14.664378195889935,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5,7.1690048896756915,22.005748434710185,1,1,3,0,9,4,2004,2005,5.859551208605442,2,4,0,4,0,2,13.195381247418574,6,0.0,10.43505876286156,1980.0,0,1,14.151448765245362,0.0,0.0,14.151448765245362,1.0,0.0,2,0,3,0.7304631471189666,0,8,6,1,2,14.189087426187385,0,3.0,770.0,5,5,2,8.036603342806158,5.172534928709971,0.0,0.0,0.0,0.0,3,4,0.0,11,0,12.660331092405906,16.43160406279615,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
11,5.392276337227255,19.81088741089094,1,1,3,0,5,5,1921,1998,0.0,3,4,4,0,3,6,0.0,6,0.0,10.792672918963946,612.0,0,1,12.097089863928765,13.517624227381031,0.0,15.02060075869076,0.0,0.0,3,1,4,0.7304631471189666,3,8,6,0,3,14.179713812657004,2,2.0,621.0,5,5,2,7.909100235945503,0.0,9.03369954226849,0.0,0.0,0.0,3,4,0.0,7,2,12.149507585033072,15.718772646348638,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5,7.0878471178719655,21.854738168605788,1,1,0,1,7,4,2005,2005,3.5304192649587702,2,4,0,4,0,0,12.819897354444059,6,0.0,8.6582707430638,1530.0,0,1,13.362137469006337,0.0,0.0,13.362137469006337,1.0,0.0,2,0,3,0.7304631471189666,2,7,6,1,2,14.19064737641105,0,2.0,430.0,5,5,2,7.724358962810533,4.792129643835174,0.0,0.0,0.0,0.0,3,4,0.0,8,3,12.468440756144114,15.555594144830742,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
9,6.047663906109832,20.781804724213487,1,1,0,0,4,3,1920,2007,0.0,3,2,4,0,3,6,0.0,6,0.0,11.20420327966491,715.0,2,1,12.835907794559578,10.04572336669768,0.0,13.748535182896902,0.0,0.0,2,0,4,0.7304631471189666,3,7,6,1,2,14.055628032763455,3,1.0,368.0,5,5,2,5.5270737381589985,0.0,0.0,0.0,0.0,0.0,3,4,0.0,8,3,11.560772327227417,14.830930703762712,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
10,6.047663906109832,19.23463438911143,1,1,0,0,6,4,2006,2007,0.0,3,4,2,4,3,6,0.0,6,0.0,10.809714792833018,616.0,0,1,10.809714792833018,11.493820273589396,0.0,13.12261660543256,0.0,0.0,2,1,3,0.7304631471189666,2,6,6,1,2,14.193765294899782,0,2.0,432.0,5,5,2,0.0,4.792129643835174,0.0,0.0,0.0,0.0,3,4,0.0,5,1,11.963574241653713,14.226345058898556,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2,4.492017742920502,15.684144599163629,1,2,3,0,7,4,2005,2005,0.0,2,4,2,4,3,6,0.0,6,0.0,10.74097393831022,600.0,0,1,10.371952633774399,10.74097393831022,6.221213632878419,12.645908720595072,0.0,0.0,2,1,2,0.7304631471189666,2,4,6,0,3,14.19064737641105,2,2.0,480.0,5,5,2,0.0,7.698683331012785,0.0,0.0,0.0,0.0,3,4,0.0,6,0,11.878630514504515,13.716697870568169,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
10,6.03474060119395,18.7533959357533,1,1,3,0,7,4,2000,2000,0.0,2,4,2,4,3,2,10.43505876286156,6,0.0,8.873157741448868,814.0,0,1,11.554760198133941,11.705450805865961,0.0,13.634030964503875,1.0,0.0,2,1,3,0.7304631471189666,2,7,6,0,3,14.182841004523032,2,2.0,663.0,5,5,2,0.0,6.574446614595114,0.0,0.0,0.0,0.0,3,4,0.0,0,4,12.283038316285214,14.876645546332513,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
10,5.914940018959451,19.53537561544531,1,1,0,0,7,4,1999,1999,7.59329340870847,2,4,2,4,3,2,10.88111126036762,6,0.0,8.511219710154148,873.0,0,1,11.775113743156055,11.85556549443401,0.0,13.838961541332829,1.0,0.0,2,1,3,0.7304631471189666,2,7,6,0,3,14.18127774085417,2,2.0,588.0,5,5,2,0.0,6.404586972566442,0.0,0.0,0.0,0.0,3,4,0.0,8,2,12.170450649220749,15.097341190383478,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2,5.0120772195485275,15.09979131052407,1,1,3,0,5,5,1977,1977,0.0,3,4,4,4,3,0,10.506270963009685,5,7.7874357678540065,4.792129643835174,757.0,0,1,11.907117258214457,10.515640585342503,0.0,13.252524269153676,0.0,0.0,2,0,4,0.7304631471189666,3,6,6,1,5,14.146716717260457,2,1.0,336.0,5,5,2,6.732788372480494,4.2631607783924865,0.0,0.0,0.0,0.0,3,4,0.0,9,0,11.751950239425476,14.5287544367521,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,5.968980585391403,16.827360768578878,1,1,3,0,6,4,2003,2004,7.749777605191192,2,4,2,4,0,2,11.089833031012313,6,0.0,7.659675454722643,848.0,0,1,11.666812715499137,0.0,0.0,11.666812715499137,1.0,0.0,1,0,1,0.7304631471189666,2,4,6,0,3,14.187526814497952,0,2.0,420.0,5,5,2,7.338607270038526,0.0,0.0,0.0,0.0,0.0,3,4,0.0,8,3,11.87757552297847,13.673804902388985,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5,5.285266416806648,20.120420459187095,1,1,1,0,8,4,2003,2003,7.762392291686519,2,4,2,4,0,1,9.525867697126678,2,12.045568505952934,9.140782843836698,1657.0,0,1,13.623106484233388,0.0,0.0,13.623106484233388,1.0,0.0,2,0,3,0.7304631471189666,2,8,6,1,5,14.187526814497952,0,2.0,502.0,5,5,2,0.0,8.711412885510219,0.0,0.0,0.0,0.0,3,4,0.0,7,4,12.354496960983985,15.834087650342216,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
9,6.448232316019433,17.531355350027443,1,1,3,0,4,5,1920,1950,0.0,1,4,4,4,3,0,9.140782843836698,5,6.751853423240825,9.835883259370169,840.0,0,1,11.640795289083194,10.439858799435372,0.0,13.041859380757135,0.0,0.0,1,0,2,0.7304631471189666,3,6,6,0,3,14.1308990400563,0,1.0,338.0,5,5,2,0.0,0.0,8.081454683660327,0.0,0.0,0.0,3,4,0.0,1,3,11.561725152903833,14.503038058582288,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
